Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1963","1963","ha","68354","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1964","1964","ha","68623","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1965","1965","ha","68816","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1966","1966","ha","69166","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1967","1967","ha","69460","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1968","1968","ha","70214","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1969","1969","ha","71336","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1970","1970","ha","73700","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1971","1971","ha","75514","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1972","1972","ha","77551","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1973","1973","ha","80622","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1974","1974","ha","83028","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1975","1975","ha","84970","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1976","1976","ha","86296","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1977","1977","ha","87730","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1978","1978","ha","88917","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1979","1979","ha","87592","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1980","1980","ha","89485","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1981","1981","ha","89007","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1982","1982","ha","89022","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1983","1983","ha","90372","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1984","1984","ha","92195","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1985","1985","ha","93020","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1986","1986","ha","93059","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1987","1987","ha","93276","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1988","1988","ha","93475","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1989","1989","ha","93945","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1990","1990","ha","94852","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1991","1991","ha","99405","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1992","1992","ha","100365","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1993","1993","ha","102898","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1994","1994","ha","103727","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1995","1995","ha","103266","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1996","1996","ha","102428","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1997","1997","ha","102475","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1998","1998","ha","101665","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","1999","1999","ha","101330","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2000","2000","ha","101546","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2001","2001","ha","99714","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2002","2002","ha","98772","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2003","2003","ha","98270","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2004","2004","ha","98403","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2005","2005","ha","98875","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2006","2006","ha","99172","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2007","2007","ha","99702","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2008","2008","ha","99744","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2009","2009","ha","100101","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2010","2010","ha","99907","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2011","2011","ha","99747","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2012","2012","ha","99584","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2013","2013","ha","99488","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2014","2014","ha","100075","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2015","2015","ha","99910","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2016","2016","ha","100039","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2017","2017","ha","100255","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2018","2018","ha","100180","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2019","2019","ha","100520","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2020","2020","ha","100710","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01330","Grapes","2021","2021","ha","100710","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1961","1961","hg/ha","72814","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1962","1962","hg/ha","78988","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1963","1963","hg/ha","119174","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1964","1964","hg/ha","141352","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1965","1965","hg/ha","98814","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1966","1966","hg/ha","93861","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1967","1967","hg/ha","117953","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1968","1968","hg/ha","116287","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1969","1969","hg/ha","112538","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1970","1970","hg/ha","181140","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1971","1971","hg/ha","143669","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1972","1972","hg/ha","129798","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1973","1973","hg/ha","179120","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1974","1974","hg/ha","110649","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1975","1975","hg/ha","146817","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1976","1976","hg/ha","135464","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1977","1977","hg/ha","159865","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1978","1978","hg/ha","110789","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1979","1979","hg/ha","126085","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1980","1980","hg/ha","69922","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1981","1981","hg/ha","108587","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1982","1982","hg/ha","233583","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1983","1983","hg/ha","194806","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1984","1984","hg/ha","117045","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1985","1985","hg/ha","87616","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1986","1986","hg/ha","156890","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1987","1987","hg/ha","140443","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1988","1988","hg/ha","143889","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1989","1989","hg/ha","208207","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1990","1990","hg/ha","134420","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1991","1991","hg/ha","142850","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1992","1992","hg/ha","179246","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1993","1993","hg/ha","133336","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1994","1994","hg/ha","146539","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1995","1995","hg/ha","143997","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1996","1996","hg/ha","123306","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1997","1997","hg/ha","111910","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1998","1998","hg/ha","143865","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","1999","1999","hg/ha","163722","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2000","2000","hg/ha","134028","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2001","2001","hg/ha","122952","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2002","2002","hg/ha","138501","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2003","2003","hg/ha","114989","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2004","2004","hg/ha","120322","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2005","2005","hg/ha","146549","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2006","2006","hg/ha","123493","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2007","2007","hg/ha","140479","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2008","2008","hg/ha","135497","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2009","2009","hg/ha","123375","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2010","2010","hg/ha","95339","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2011","2011","hg/ha","125317","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2012","2012","hg/ha","123213","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2013","2013","hg/ha","114587","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2014","2014","hg/ha","124407","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2015","2015","hg/ha","120011","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2016","2016","hg/ha","122509","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2017","2017","hg/ha","101166","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2018","2018","hg/ha","140108","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2019","2019","hg/ha","111918","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2020","2020","hg/ha","114144","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2021","2021","hg/ha","114335","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1961","1961","tonnes","482500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1962","1962","tonnes","530300","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1963","1963","tonnes","814600","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1964","1964","tonnes","970000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1965","1965","tonnes","680000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1966","1966","tonnes","649200","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1967","1967","tonnes","819300","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1968","1968","tonnes","816500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1969","1969","tonnes","802800","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1970","1970","tonnes","1335000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1971","1971","tonnes","1084900","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1972","1972","tonnes","1006600","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1973","1973","tonnes","1444100","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1974","1974","tonnes","918700","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1975","1975","tonnes","1247500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1976","1976","tonnes","1169000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1977","1977","tonnes","1402500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1978","1978","tonnes","985100","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1979","1979","tonnes","1104400","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1980","1980","tonnes","625700","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1981","1981","tonnes","966500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1982","1982","tonnes","2079400","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1983","1983","tonnes","1760500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1984","1984","tonnes","1079100","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1985","1985","tonnes","815000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1986","1986","tonnes","1460000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1987","1987","tonnes","1310000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1988","1988","tonnes","1345000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1989","1989","tonnes","1956000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1990","1990","tonnes","1275000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1991","1991","tonnes","1420000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1992","1992","tonnes","1799000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1993","1993","tonnes","1372000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1994","1994","tonnes","1520000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1995","1995","tonnes","1487000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1996","1996","tonnes","1263000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1997","1997","tonnes","1146800","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1998","1998","tonnes","1462600","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","1999","1999","tonnes","1659000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2000","2000","tonnes","1361000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2001","2001","tonnes","1226000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2002","2002","tonnes","1368000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2003","2003","tonnes","1130000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2004","2004","tonnes","1184000","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2005","2005","tonnes","1449000","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2006","2006","tonnes","1224700","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2007","2007","tonnes","1400600","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2008","2008","tonnes","1351500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2009","2009","tonnes","1235000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2010","2010","tonnes","952500","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2011","2011","tonnes","1250000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2012","2012","tonnes","1227000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2013","2013","tonnes","1140000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2014","2014","tonnes","1245000","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2015","2015","tonnes","1199030","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2016","2016","tonnes","1225570","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2017","2017","tonnes","1014235","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2018","2018","tonnes","1403600","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2019","2019","tonnes","1125000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2020","2020","tonnes","1149540","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01330","Grapes","2021","2021","tonnes","1151470","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1993","1993","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1994","1994","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1995","1995","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1996","1996","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1997","1997","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1998","1998","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","1999","1999","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2000","2000","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2001","2001","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2002","2002","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2003","2003","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2004","2004","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2005","2005","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2006","2006","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2007","2007","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2008","2008","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2009","2009","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2010","2010","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2011","2011","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2012","2012","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2013","2013","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2014","2014","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2015","2015","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2016","2016","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5312","Area harvested","01374","Hazelnuts, in shell","2017","2017","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1961","1961","tonnes","85","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1962","1962","tonnes","77","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1963","1963","tonnes","82","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1990","1990","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1991","1991","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1992","1992","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1993","1993","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1994","1994","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1995","1995","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1996","1996","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1997","1997","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1998","1998","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","1999","1999","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2000","2000","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2001","2001","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2002","2002","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2003","2003","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2004","2004","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2005","2005","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","01374","Hazelnuts, in shell","2006","2006","tonnes","0","M","Missing value (data cannot exist, not applicable)"
