Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Sockhill L., Aird A., Simmons A., Barry A., Van J., Jeaffreson O.","Towards accessible crop-yield estimation",2021,"42nd Australian Society of Sugar Cane Technologists Conference 2021, ASSCT 2021",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109213152&partnerID=40&md5=5c234194205a29ec7df13837f93c145f","This work attempts to meet the significant challenges posed in the agricultural industry around accessible crop-yield prediction. Not only should the designed system provide an accurate prediction of crop yields, but the technology should aim to minimise barriers to entry that may impact the user experience of key user demographics. © 2021 42nd Australian Society of Sugar Cane Technologists Conference 2021, ASSCT 2021. All rights reserved.",,"Agricultural robots; Crops; Engineers; User experience; Accurate prediction; Agricultural industries; Crop yield; Key users; Sugar cane",Conference Paper,Scopus
"Meng L., Liu H., Ustin S.L., Zhang X.","Predicting maize yield at the plot scale of different fertilizer systems by multi-source data and machine learning methods",2021,"Remote Sensing","10.3390/rs13183760","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115344970&doi=10.3390%2frs13183760&partnerID=40&md5=69aea73739ce1c228783842ddbe6f904","Timely and reliable maize yield prediction is essential for the agricultural supply chain and food security. Previous studies using either climate or satellite data or both to build empirical or statistical models have prevailed for decades. However, to what extent climate and satellite data can improve yield prediction is still unknown. In addition, fertilizer information may also improve crop yield prediction, especially in regions with different fertilizer systems, such as cover crop, min-eral fertilizer, or compost. Machine learning (ML) has been widely and successfully applied in crop yield prediction. Here, we attempted to predict maize yield from 1994 to 2007 at the plot scale by integrating multi-source data, including monthly climate data, satellite data (i.e., vegetation indices (VIs)), fertilizer data, and soil data to explore the accuracy of different inputs to yield prediction. The results show that incorporating all of the datasets using random forests (RF) and AB (adaptive boosting) can achieve better performances in yield prediction (R2: 0.85~0.98). In addition, the com-bination of VIs, climate data, and soil data (VCS) can predict maize yield more effectively than other combinations (e.g., combinations of all data and combinations of VIs and soil data). Furthermore, we also found that including different fertilizer systems had different prediction accuracies. This paper aggregates data from multiple sources and distinguishes the effects of different fertilization scenarios on crop yield predictions. In addition, the effects of different data on crop yield were an-alyzed in this study. Our study provides a paradigm that can be used to improve yield predictions for other crops and is an important effort that combines multi-source remotely sensed and environ-mental data for maize yield prediction at the plot scale and develops timely and robust methods for maize yield prediction grown under different fertilizing systems. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Fertilizer systems; Machine learning; Maize; Yield prediction","Agricultural robots; Climate models; Composting; Crops; Decision trees; Fertilizers; Food supply; Forecasting; Satellites; Soils; Supply chains; Climate data; Crop yield; Fertilizer system; Maize; Maize yield; Multisource data; Satellite data; Soil data; Vegetation index; Yield prediction; Machine learning",Article,Scopus
"Varghese L.R., Kandasamy V.","Convolution and recurrent hybrid neural network for hevea yield prediction",2021,"Journal of ICT Research and Applications","10.5614/itbj.ict.res.appl.2021.15.2.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119604246&doi=10.5614%2fitbj.ict.res.appl.2021.15.2.6&partnerID=40&md5=1076d422d1098c59e7173d2c5433c7e7","Deep learning techniques have been used effectively for rubber crop yield prediction. A hybrid of Convolutional Neural Network (CNN) and Recurrent Neural Network (RNN) is the best technique for crop yield prediction because it can effectively handle uncertainty of features. Hence, in this paper, a hybrid CNN-RNN method is proposed to forecast Hevea yields based on environmental data in Kerala state, India. The proposed hybrid CNN-RNN method reduces the internal covariate shift of CNN by batch normalization and solves the gradient vanishing or exploding problem of RNN using LSTM with a cell activation mechanism. The proposed method has three essential characteristics: (i) it captures the time dependency of environmental factors and improves the inherent computational time; (ii) it is capable of generalizing the yield prediction under uncertain conditions without loss of prediction accuracy; (iii) combined with the back propagation and feed forward method it can reveal the extent to which samples of weather conditions and soil data conditions are suitable to provide a clear boundary between rubber yield variations. © 2021 Published by IRCS-ITB.","Convolutional neural networks; Feature selection; Recurrent neural networks; Rubber yield prediction; Weather prediction",,Article,Scopus
"Malik P., Sengupta S., Jadon J.S.","Comparative Analysis of Soil Properties to Predict Fertility and Crop Yield using Machine Learning Algorithms",2021,"Proceedings of the Confluence 2021: 11th International Conference on Cloud Computing, Data Science and Engineering","10.1109/Confluence51648.2021.9377147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103843738&doi=10.1109%2fConfluence51648.2021.9377147&partnerID=40&md5=d2f38631028371d1ef26e8e3d1d8a8f8","Agriculture is an essential part of human lives. It is one of the major source of employment in India. More than half of the population depend upon agriculture. It is the backbone of our economy. Crop yield depends on many factors. One of the major factors which affect the yield of the crop is soil. Improvising the techniques to predict crop yield in different climatic conditions can help farmers and other stakeholders in better decision making in terms of agronomy and crop selection. Crop yield prediction includes forecasting the yield of the crop from previous historical data which consists of factors such as temperature, humidity, pH, rainfall and crop name. It gives us an idea for the finest predicted crop which will be cultivate in the field weather conditions. In the proposed work, a comparative analysis on soil properties to predict fertility and crop yield has been performed using machine learning algorithms. The analysis has been done on self –obtained dataset, for three crops - tomato, potato and chilli. The crop yield prediction has been done using K Nearest Neighbour algorithm, Naïve Bayes algorithm and Decision Trees classifier. © 2021 IEEE",,"Agricultural robots; Cloud computing; Crops; Data Science; Decision making; Decision trees; Forecasting; Machine learning; Nearest neighbor search; Soils; Trees (mathematics); Bayes algorithms; Climatic conditions; Comparative analysis; Crop selections; Historical data; K-nearest neighbour algorithms; Major factors; Soil property; Learning algorithms",Conference Paper,Scopus
"Monisha, Jadhav V.","Study of Various Machine Learning Algorithms for Yield Forecasting- The Comparative study of Crop Yield Forecasting Model",2021,"Proceedings - International Conference on Communication, Information and Computing Technology, ICCICT 2021","10.1109/ICCICT50803.2021.9510048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124699494&doi=10.1109%2fICCICT50803.2021.9510048&partnerID=40&md5=d24fcdfb05be9120a656e1b281146f03","This paper proposes a comparative study of various crop yield prediction models. This research work reveals the importance of machine learning algorithms to evaluate the yield. Lots of works are done in the agricultural field to predict the yield of the various crops. This paper presents some of the yield prediction models to analyze the existing work and innovate the new idea to predict the yield very accurately. © 2021 IEEE","Agriculture; Crop Yield; Deep Learning; Machine Learning","Crops; Deep learning; Learning algorithms; Agricultural fields; Comparatives studies; Crop yield; Crop yield forecasting; Deep learning; Forecasting models; Machine learning algorithms; Machine-learning; Yield forecasting; Yield prediction models; Forecasting",Conference Paper,Scopus
"Tahaseen M., Moparthi N.R.","An Assessment of the Machine Learning Algorithms Used in Agriculture",2021,"Proceedings of the 5th International Conference on Electronics, Communication and Aerospace Technology, ICECA 2021","10.1109/ICECA52323.2021.9675918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125422657&doi=10.1109%2fICECA52323.2021.9675918&partnerID=40&md5=e285ee719572fe4c2f1c014bbad54990","Agriculture is considered as the backbone of India. Agriculture plays a vital role for meeting the food demands of growing population. To improve the crop yield, effective measures are to be taken by identifying the plant diseases at an early stage and taking timely action. In this paper different Machine Learning (ML) algorithms for plant leaf disease detection, crop yield prediction, weeds and pests detection are reviewed. The use of biosensors and hyper spectral data for agriculture are also analyzed in this paper. © 2021 IEEE.","Agriculture; Deep Learning; Machine Learning; Plant diseases","Deep learning; Learning algorithms; Crop yield; Deep learning; Effective measures; Food demand; Leaf disease detections; Machine learning algorithms; Machine-learning; Plant disease; Plant leaves; Yield prediction; Crops",Conference Paper,Scopus
"Rathod S., Saha A., Patil R., Ondrasek G., Gireesh C., Anantha M.S., Rao D.V.K.N., Bandumula N., Senguttuvel P., Swarnaraj A.K., Meera S.N., Waris A., Jeyakumar P., Parmar B., Muthuraman P., Sundaram R.M.","Two-stage spatiotemporal time series modelling approach for rice yield prediction & advanced agroecosystem management",2021,"Agronomy","10.3390/agronomy11122502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121330712&doi=10.3390%2fagronomy11122502&partnerID=40&md5=2dbbf7086a53b9bf54b51e04d2f3adcd","A robust forecast of rice yields is of great importance for medium-to-long-term planning and decision-making in cereal production, from regional to national level. Incorporation of spatially correlated adjacent effects in forecasting models in general, results in accurate forecast. The Space Time Autoregressive Moving Average (STARMA) is the most popular class of model in linear spatiotemporal time series modelling. However, STARMA cannot process nonlinear spatiotemporal relationships in datasets. Alternately, Time Delay Neural Network (TDNN) is a most popular machine learning algorithm to model the nonlinear pattern in data. To overcome these limitations, two-stage STARMA approach was developed to predict rice yield in some of the most intensive national rice agroecosystems in India. The Mean Absolute Percentage Errors value of proposed STARMA-II approach is lower compared to Autoregressive Moving Average (ARIMA) and STARMA model in all examined districts, while the Diebold-Mariano test confirmed that STARMA-II model is significantly different from classical approaches. The proposed STARMA-II approach is promising alternative to classical linear and nonlinear spatiotemporal time series models for estimating mixed linear and nonlinear patterns and can be advanced tool for mid-to-long-term sustainable planning and management of crop yields and patterns in agroecosystems, i.e., food supply and demand from local to regional levels. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","ARIMA; Crop yield prediction; Spatiotemporal time series; STARMA; TDNN; Two-stage STARMA",,Article,Scopus
"Khan N., Shahid S., Sharafati A., Yaseen Z.M., Ismail T., Ahmed K., Nawaz N.","Determination of cotton and wheat yield using the standard precipitation evaporation index in Pakistan",2021,"Arabian Journal of Geosciences","10.1007/s12517-021-08432-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115264678&doi=10.1007%2fs12517-021-08432-1&partnerID=40&md5=5ecdda7bb962fadaa71819f6f66c01c9","This study presents an efficient approach to predict the Rabi and Kharif crop yield using a relatively new and robust machine learning (ML) model named random forest (RF). The standard precipitation evaporation index (SPEI) with different time lags (e.g., 1 to 12 months) are utilized as predictive variables. The SPEI was estimated using the climate prediction center (CPC) precipitation, and temperature dataset for the period 1981–2015 are employed. The feasibility of the RF model is validated against some other well-known ML models such as support vector regression (SVR), k-nearest neighbors (K-NN), and bagged CART models. The results showed a significant relationship between crop yields and the SPEI. The RF model showed the highest performance with the minimum values of absolute error measures (e.g., root mean square error (RMSE) and mean absolute error (MAE)) in the testing phase (0.1826–0.1383) and (0.1234–0.1092) for cotton and wheat production, respectively. Cotton yield prediction accuracy using the RF model improved compared to the SVR, K-NN, bagged CART, and ANN in terms of RMSE, and MAE indices are 12–10.79%, 12.33–10.79%, and 5.7–0.17%, respectively. Overall, the RF model provided a reliable alternative ML-based strategy for the cotton and wheat yield prediction over the Pakistan region. © 2021, Saudi Society for Geosciences.","Crop yield prediction; Droughts; Pakistan; Random forest model; Standard precipitation evaporation index","Gossypium hirsutum",Article,Scopus
"Jurečka F., Fischer M., Hlavinka P., Balek J., Semerádová D., Bláhová M., Anderson M.C., Hain C., Žalud Z., Trnka M.","Potential of water balance and remote sensing-based evapotranspiration models to predict yields of spring barley and winter wheat in the Czech Republic",2021,"Agricultural Water Management","10.1016/j.agwat.2021.107064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110307945&doi=10.1016%2fj.agwat.2021.107064&partnerID=40&md5=b95521a12d5acb0962071d5b953a9271","Indicators based on evapotranspiration (ET) provide useful information about surface water status, response of vegetation to drought stress, and potential growth limitations. The capability of ET-based indicators, including actual ET and the evaporative stress index (ESI), to predict crop yields of spring barley and winter wheat was analyzed for 33 districts of the Czech Republic. In this study, the ET-based indicators were computed using two different approaches: (i) a prognostic model, SoilClim, which computes the water balance based on ground weather observations and information about soil and land cover; (ii) the diagnostic Atmosphere–Land Exchange Inverse (ALEXI) model based primarily on remotely sensed land surface temperature data. The capability of both sets of indicators to predict yields of spring barley and winter wheat was tested using artificial neural networks (ANNs) applied to the adjusting number and timeframe of inputs during the growing season. Yield predictions based on ANNs were computed for both crops for all districts together, as well as for individual districts. The root mean square error (RMSE) and coefficient of determination (R2) between observed and predicted yields varied with date within the growing season and with the number of ANN inputs used for yield prediction. The period with the highest predictive capability started from early-June to mid-June. This optimal period for yield prediction was identifiable already at the lower number of ANN inputs, nevertheless, the accuracy of the prediction improved as more inputs were included within ANNs.The RMSE values for individual districts varied between 0.4 and 0.7 t ha–1 while R2 reached values of 0.5–0.8 during the optimal period. Results of the study demonstrated that ET-based indicators can be used for yield prediction in real time during the growing season and therefore have great potential for decision making at regional and district levels. © 2021 Elsevier B.V.","Artificial neural network; Crop yield prediction; Evaporative stress index; Evapotranspiration; Spring barley; Winter wheat","Decision making; Evapotranspiration; Forecasting; Land surface temperature; Mean square error; Neural networks; Remote sensing; Surface waters; Crop yield prediction; Czech Republic; Evaporative stress index; Growing season; Neural-networks; Root mean square errors; Spring barley; Water balance; Winter wheat; Yield prediction; Crops; barley; crop yield; decision making; evapotranspiration; growing season; land surface; seasonal variation; surface temperature; surface water; water budget; wheat; winter; Czech Republic; Hordeum",Article,Scopus
"Zhou W., Guan K., Peng B., Wang Z., Fu R., Li B., Ainsworth E.A., DeLucia E., Zhao L., Chen Z.","A generic risk assessment framework to evaluate historical and future climate-induced risk for rainfed corn and soybean yield in the U.S. Midwest",2021,"Weather and Climate Extremes","10.1016/j.wace.2021.100369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112557386&doi=10.1016%2fj.wace.2021.100369&partnerID=40&md5=f8e908f02d10ed9079a46c03bebbbdfe","Fluctuations in temperature and precipitation are expected to increase with global climate change, with more frequent, more intense and longer-lasting extreme events, posing greater challenges for the security of global food production. Here we proposed a generic framework to assess the impact of climate-induced crop yield risk under both current and future scenarios by combining a stochastic model for synthetic climate generation with a well-validated statistical crop yield model. The synthetic climate patterns were generated using the extended Empirical Orthogonal Function method based on historically observed and projected climate conditions. We applied our framework to assess the corn and soybean yield risk in the U.S. Midwest for historical and future climate conditions. We found that: (1) in the U.S. Midwest, about 45% and 40% of the interannual variability in corn and soybean yield, respectively, can be explained by the climate; (2) the risk level is higher in the southwest and northwest regions of the U.S. Midwest corresponding to 25% yield reduction for both corn and soybean compared to other regions; (3) the severity for the 1988 and 2012 major droughts quantified by our method represent 21-year and 30-year events for corn, and 7-year and 12-year events for soybean, respectively; (4) the crop yield risk will increase under a future climate scenario (i.e., Representative Concentration Pathway 8.5 or RCP 8.5 at 2050) compared with the current climate condition, with averaged yield decreases and yield variability increases for both corn and soybean. The framework and the results of this study enable applications for risk management policies and practices for the agriculture sectors. © 2021 The Authors","Climate change; Crop yield prediction; Rainfed corn; Rainfed soybean; Risk assessment; Synthetic climate generation; U.S. Midwest","climate change; crop yield; historical perspective; maize; risk assessment; soybean; yield response; Midwest; United States; Glycine max",Article,Scopus
"Bharath B.M., Mukhopadhyay A.","SGADA: Smart Geomapping Assistant for District-wide Agriculture",2021,"2021 Asian Conference on Innovation in Technology, ASIANCON 2021","10.1109/ASIANCON51346.2021.9544620","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117619431&doi=10.1109%2fASIANCON51346.2021.9544620&partnerID=40&md5=1d7d2f113d696a31db0fc8256a4910d8","Crop identification and mapping suitable area to grow the crops is the major concern in the today's world. Data of yield are made by open and worldwide rustic associations, and regional provincial sheets to establish up a standard of what was filled in explicit zones and structure will really need to perceive the suitable region for the cultivation of crops. The fundamental activities consolidate in perceiving the gathered types crop data that is being depicted along with their degree. The efficiency and precision of data are improved when the distant identifying data things and GIS are used. In this paper, we have endeavored to examine use of GIS (Geography Information System) in agribusiness. We also will organize subject to the limit like soil, precipitation, climate and so on. Furthermore, this digitized picture will be used to show the areas which are sensible for expecting a higher yield rate around here. © 2021 IEEE.","Agricultural Land Quality (ALQ); Climate change; Crop acreage estimation; Crop yield prediction; Geographical information system (GIS); Remote sensing","Climate change; Cultivation; Geographic information systems; Information systems; Information use; Remote sensing; Agricultural land; Agricultural land quality; Crop acreage estimation; Crop mapping; Crop yield; Crop yield prediction; Geographical information system; Land quality; Remote-sensing; Yield prediction; Crops",Conference Paper,Scopus
"Kanna S.K.R., Nagaraju V., Jayashree D., Munaf A., Ashok M.","A maize crop yield optimization and healthcare monitoring framework using firefly algorithm through IoT",2021,"Artificial Intelligence and Data Mining Approaches in Security Frameworks","10.1002/9781119760429.ch13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134779152&doi=10.1002%2f9781119760429.ch13&partnerID=40&md5=235e9d85fc451251c0163ca2875fc541","The major challenge faced by agriculture-related organizations is to identify the optimal crop that will yield higher profit based on the dynamically changing climatic conditions. The prediction of the optimal crop includes production of the crop, marketing, supply chain, storage, transportation, etc., along with the constraints and satisfying the risk associated with it. In this current research, firefly algorithm has been used for optimizing maize crop yield by considering the various constraints and risks. This research investigates the development of new firefly algorithm module for predicting the optimal climatic conditions and predicts the crop cultivation output. As the pre-processing, the maize crop cultivation data for 96 months have been collected and provided as response to Minitab software to formulate the relational equation. The collected data have been stored in the cloud using IoT and the cloud has to be updated periodically for obtaining accurate results from the algorithm. This equation has been used fitness function to deliver precise forecast of crop yield. The considered noteworthy variables are average amount of rainfall, irrigation facility and atmospheric air temperature to identify best combination which can yield higher maize crop cultivation. The performance of the developed module has been found to be satisfactory and can be used for the prediction of the other crops also. © 2021 Scrivener Publishing LLC. All rights reserved.","Crop yield prediction; Fire fly algorithm; Internet of things; Maize crop",,Book Chapter,Scopus
"Piekutowska M., Niedbała G., Piskier T., Lenartowicz T., Pilarski K., Wojciechowski T., Pilarska A.A., Czechowska-Kosacka A.","The application of multiple linear regression and artificial neural network models for yield prediction of very early potato cultivars before harvest",2021,"Agronomy","10.3390/agronomy11050885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106532565&doi=10.3390%2fagronomy11050885&partnerID=40&md5=20e50fa8ef1f2075f8d8ce08697935e0","Yield forecasting is a rational and scientific way of predicting future occurrences in agriculture—the level of production effects. Its main purpose is reducing the risk in the decision-making process affecting the yield in terms of quantity and quality. The aim of the following study was to generate a linear and non-linear model to forecast the tuber yield of three very early potato cultivars: Arielle, Riviera, and Viviana. In order to achieve the set goal of the study, data from the period 2010–2017 were collected, coming from official varietal experiments carried out in northern and northwestern Poland. The linear model has been created based on multiple linear regression analysis (MLR), while the non-linear model has been built using artificial neural networks (ANN). The created models can predict the yield of very early potato varieties on 20th June. Agronomic, phytophenological, and meteorological data were used to prepare the models, and the correctness of their operation was verified on the basis of separate sets of data not participating in the construc-tion of the models. For the proper validation of the model, six forecast error metrics were used: i.e., global relative approximation error (RAE), root mean square error (RMS), mean absolute error (MAE), and mean absolute percentage error (MAPE). As a result of the conducted analyses, the forecast error results for most models did not exceed 15% of MAPE. The predictive neural model NY1 was characterized by better values of quality measures and ex post forecast errors than the regression model RY1. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Artificial neural networks; Crop yield prediction; Multiple linear regression; Very early potato",,Article,Scopus
"Pande S.M., Ramesh P.K., Anmol A., Aishwarya B.R., Rohilla K., Shaurya K.","Crop Recommender System Using Machine Learning Approach",2021,"Proceedings - 5th International Conference on Computing Methodologies and Communication, ICCMC 2021","10.1109/ICCMC51019.2021.9418351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106039441&doi=10.1109%2fICCMC51019.2021.9418351&partnerID=40&md5=d4fca18156028cd7927d3860d99164b1","Agriculture and its allied sectors are undoubtedly the largest providers of livelihoods in rural India. The agriculture sector is also a significant contributor factor to the country's Gross Domestic Product (GDP). Blessing to the country is the overwhelming size of the agricultural sector. However, regrettable is the yield per hectare of crops in comparison to international standards. This is one of the possible causes for a higher suicide rate among marginal farmers in India. This paper proposes a viable and user-friendly yield prediction system for the farmers. The proposed system provides connectivity to farmers via a mobile application. GPS helps to identify the user location. The user provides the area and soil type as input. Machine learning algorithms allow choosing the most profitable crop list or predicting the crop yield for a user-selected crop. To predict the crop yield, selected Machine Learning algorithms such as Support Vector Machine (SVM), Artificial Neural Network (ANN), Random Forest (RF), Multivariate Linear Regression (MLR), and K-Nearest Neighbour (KNN) are used. Among them, the Random Forest showed the best results with 95% accuracy. Additionally, the system also suggests the best time to use the fertilizers to boost up the yield. © 2021 IEEE.","Artificial Neural Networks (ANN); Crop Recommender System; Crop Yield Prediction; Fertilizer; K-Nearest Neighbours (KNN); Machine Learning; Multivariate Linear Regression (MLR); Random Forest; Support Vector Machine (SVM)","Agricultural robots; Crops; Decision trees; Forecasting; Nearest neighbor search; Neural networks; Random forests; Rural areas; Support vector machines; Support vector regression; Agricultural sector; Agriculture sectors; Gross domestic products; International standards; K nearest neighbours (k-NN); Machine learning approaches; Mobile applications; Multivariate linear regressions; Learning systems",Conference Paper,Scopus
"Johnson N., Santosh Kumar M.B., Dhannia T.","A survey on Deep Learning Architectures for effective Crop Data Analytics",2021,"10th International Conference on Advances in Computing and Communications, ICACC 2021","10.1109/ICACC-202152719.2021.9708193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125781068&doi=10.1109%2fICACC-202152719.2021.9708193&partnerID=40&md5=f0ef8c7661ad26e1ce9ac121fa03ae14","Deep learning has emerged as a precise tool for image and non-image-based data analytics in various domains. Smart farming is a major domain where deep learning approaches have been effectively applied for crop data analytics. Crop monitoring is a significant task in smart farming to enhance agricultural productivity. Accurate prediction of crop yield with limited availability of information related to environmental parameters is the main challenge. Crop diseases are often the major reason for yield loss. In developing countries, rural farmers are not equipped with modern techniques for real-time crop disease detection and thus fail to implement corrective actions. Recently, deep learning approaches have proven to be more effective in generating more accurate results in crop data analytics. In this study, research works pertaining to deep learning-based models applied in crop yield estimation and crop disease detection are reviewed. © 2021 IEEE.","Crop disease detection; Crop yield prediction; Deep learning; Machine learning","Crops; Deep learning; Developing countries; Productivity; Crop disease; Crop disease detection; Crop yield; Crop yield prediction; Data analytics; Deep learning; Disease detection; Learning approach; Learning architectures; Yield prediction; Data Analytics",Conference Paper,Scopus
"Ngandee S., Taparugssanagorn A., Anutariya C., Kuwornu J.K.M.","Assessment of rice yield prediction models based on big data analytics for better supply chain decision-making in Thailand",2021,"International Journal of Value Chain Management","10.1504/IJVCM.2021.118289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118172817&doi=10.1504%2fIJVCM.2021.118289&partnerID=40&md5=55caffb1c2643768ab094b2fb73ecb35","This study examined rice yield prediction models for the main type of in-season rice cultivated in Thailand. Models were generated using the machine learning (ML) algorithms: generalised linear model (GLM), feed-forward neural network (FFNN), support vector machine (SVM), and random forest (RF). The models were evaluated using mean absolute percentage error (MAPE), root mean square error (RMSE), and R2 statistic. The results show that the FFNN, which is a deep neural network outperforms the other models. In addition, the FFNN can simultaneously account for complex nonlinear relationships in high-dimensional datasets. While the Big-O complexity and the execution runtime of the FFNN exceed the other models, its execution of predictions takes the least execution runtime. The practical implication of this study is to improve the quality of agricultural information dissemination services and the general public for the development of Thailand’s agricultural sector, rice supply chains and the economy as a whole. Copyright © 2021 Inderscience Enterprises Ltd.","Big data analytics; Crop yield prediction; Forecasting; Precision agriculture; Thailand",,Article,Scopus
"Mishra S., Mishra D., Mallick P.K., Santra G.H., Kumar S.","A novel borda count based feature ranking and feature fusion strategy to attain effective climatic features for rice yield prediction",2021,"Informatica (Slovenia)","10.31449/inf.v45i1.3258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104913783&doi=10.31449%2finf.v45i1.3258&partnerID=40&md5=4427574d9c4869fc6e86856781cd59fd","An attempt has been made in the agricultural field to predict the effect of climatic variability based on rice crop production and climatic features of three coastal regions of Odisha, a state of India. The novelty of this work is Borda Count based fusion strategy on the ranked features obtained from various ranking methodologies. Proposed prediction model works in three phases; in the first phase, three feature ranking approaches such as; Random Forest, Support Vector Regression-Recursive Feature Elimination (SVR-RFE) and F-Test are applied individually on the two datasets of three coastal areas and features are ranked as per the their algorithm. In the second phase; Borda Count as a fusion method has been implemented on those ranked features from the above phase to obtain top five best features. The multiquadratic activation function based Extreme Learning Machine (ELM) has been used to predict the rice crop yield using those ranked features obtained from fusion based raking strategy and the number of varying features are obtained which gives prediction accuracy above 99% in the third phase of experimentation. Finally, the statistical paired T-test has been used to evaluate and validate the significance of proposed fusion based ranking prediction model. This prediction model not only predicts the rice yield per hector but also able to obtain the significant or most affecting features during Rabi and Kharif seasons. From the observations made during experimentation, it has been found that; relative humidity is playing a vital role along with minimum and maximum temperature for rice crop yield during Rabi and Kharif seasons. © 2021 Slovene Society Informatika. All rights reserved.","Climatic variability; Extreme learning machine; Feature fusion; Feature ranking; Rice crop yield prediction","Agricultural robots; Coastal zones; Crops; Cultivation; Decision trees; Forecasting; Learning systems; Predictive analytics; Support vector regression; Activation functions; Agricultural fields; Climatic variability; Extreme learning machine; Maximum temperature; Prediction accuracy; Ranking methodologies; Recursive feature elimination; Learning to rank",Article,Scopus
"Geetha M.C.S., Elizabeth Shanthi I.","Forecasting the crop yield production in trichy district using fuzzy C-Means Algorithm and Multilayer Perceptron (MLP)",2020,"International Journal of Knowledge and  Systems Science","10.4018/IJKSS.2020070105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092902035&doi=10.4018%2fIJKSS.2020070105&partnerID=40&md5=0de89802a110ce494ba2838e0de8cdf9","The agricultural stock depends upon several factors like biological, seasonal, and economic determinants. The growers sustain a vital loss if they are not capable of predicting the variations in these circumstances. The uncertainty on crop yield can be predicted in a logical and mathematical way. The forecast is made based on the previous archives of yield data secured from that area. Data mining is one such procedure practised to predict the crop yield. The systems examine the data, and on mining, several patterns based on numerous parameters predict the return. This article directs on crop yield forecast in Trichy district by adopting data mining techniques for rule formation on classifying the training data and implementing prediction for test data. The suggested method employs fuzzy C means algorithm for clustering and multilayer perceptron design for prediction. The results of accuracy and execution time of the proposed system correlated with the regression algorithm of prediction. Copyright © 2020, IGI Global. Copying or distributing in print or electronic forms without written permission of IGI Global is prohibited.","Agriculture; Crop Yield Prediction; Data Mining; Fuzzy Clustering; Machine Learning",,Article,Scopus
"Wang X., Huang J., Feng Q., Yin D.","Winter wheat yield prediction at county level and uncertainty analysis in main wheat-producing regions of China with deep learning approaches",2020,"Remote Sensing","10.3390/rs12111744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096600639&doi=10.3390%2frs12111744&partnerID=40&md5=3f768df342e8859df0e7541b6238f2ff","Timely and accurate forecasting of crop yields is crucial to food security and sustainable development in the agricultural sector. However, winter wheat yield estimation and forecasting on a regional scale still remains challenging. In this study, we established a two-branch deep learning model to predict winter wheat yield in the main producing regions of China at the county level. The first branch of the model was constructed based on the Long Short-Term Memory (LSTM) networks with inputs from meteorological and remote sensing data. Another branch was constructed using Convolution Neural Networks (CNN) to model static soil features. The model was then trained using the detrended statistical yield data during 1982 to 2015 and evaluated by leave-one-year-out-validation. The evaluation results showed a promising performance of the model with the overall R2 and RMSE of 0.77 and 721 kg/ha, respectively. We further conducted yield prediction and uncertainty analysis based on the two-branch model and obtained the forecast accuracy in one month prior to harvest of 0.75 and 732 kg/ha. Results also showed that while yield detrending could potentially introduce higher uncertainty, it had the advantage of improving the model performance in yield prediction. © 2020 by the authors.","Crop yield prediction; Deep learning; Remote sensing; Uncertainty; Winterwheat; Yield detrending","Crops; Food supply; Forecasting; Long short-term memory; Uncertainty analysis; Crop yield; Crop yield prediction; Deep learning; Detrending; Remote-sensing; Uncertainty; Winter wheat yields; Winterwheat; Yield detrending; Yield prediction; Remote sensing",Article,Scopus
